t,c,SMA,EMA,RSI,MACD,MACD_SIGNAL,MACD_DIFF
2022-08-05 04:00:00,288.17,267.12933499999997,274.43740335509216,59.94131095072344,15.98800923980258,12.464075628675085,3.523933611127495
2022-08-08 04:00:00,290.4233,269.933335,275.95986970222623,60.83350430267413,15.22302060972487,13.015864624885044,2.207155984839826
2022-08-09 04:00:00,283.3333,272.44649999999996,276.6621011591571,56.56457757792433,13.884604781490452,13.189612656206126,0.6949921252843261
2022-08-10 04:00:00,294.3567,275.31233499999996,278.3473010487612,61.13153789460104,13.557118821688675,13.263113889302637,0.29400493238603786
2022-08-11 04:00:00,286.63,277.72817,279.13612952030775,56.63640980929718,12.52966949339168,13.116425010120446,-0.5867555167287666
2022-08-12 04:00:00,300.03,280.726335,281.1260219469451,61.87253595807523,12.650845438533452,13.023309095803048,-0.37246365726959674
2022-08-15 04:00:00,309.32,284.165,283.8111627139027,65.02558634418457,13.342697299387737,13.087186736519985,0.25551056286775164
2022-08-16 04:00:00,306.5633,287.21666500000003,285.9780329316263,63.35138539806799,13.512785255334677,13.172306440282926,0.3404788150517515
2022-08-17 04:00:00,303.9967,290.0415,287.6940964619476,61.75710895080248,13.287310175175378,13.195307187261417,0.09200298791396122
2022-08-18 04:00:00,302.87,291.599665,289.1394206084288,61.031014875459235,12.86935436963546,13.130116623736226,-0.2607622541007668
2022-08-19 04:00:00,296.6667,292.820835,289.856304360007,57.05370899378679,11.900386665925964,12.884170632174175,-0.9837839662482111
2022-08-22 04:00:00,289.9133,293.894835,289.8617325161968,53.00393414850689,10.466874229504924,12.400711351640327,-1.9338371221354027
2022-08-23 04:00:00,296.4533,295.77450000000005,290.48950084798764,56.24310218856347,9.746180733966924,11.869805228105648,-2.123624494138724
2022-08-24 04:00:00,297.0967,296.88833500000004,291.11875791008407,56.5603120378678,9.121792602317896,11.320202702948098,-2.198410100630202
